customer_id,gender,region,plan_type,tenure_months,total_usage,support_tickets,last_login_days,churn
7148,Male,North,Basic,41,5872.777460790172,4,38,0
7149,Male,South,Basic,33,6218.445304537916,2,20,0
7150,Female,North,Basic,29,3990.180881044479,3,4,0
7151,Male,South,Premium,44,9372.29467609116,1,44,0
7152,Male,East,Basic,39,6435.550424660207,1,47,0
7153,Male,North,Basic,57,8391.063885955175,3,5,1
7154,Male,West,Basic,41,6241.868398952665,2,25,0
7155,Male,West,Premium,32,3233.7141747838787,2,18,0
7156,Female,South,Premium,37,7392.529662999132,0,49,0
7157,Male,North,Premium,44,2379.519855748282,0,42,0
7158,Female,West,Premium,29,6006.432713486223,2,14,0
7159,Male,East,Basic,22,4083.4267958920777,3,22,0
7160,Female,North,Basic,2,1583.8602011632645,1,56,0
7161,Female,East,Standard,50,4191.081697726139,4,40,1
7162,Male,West,Basic,58,3171.7802115954864,2,18,0
7163,Male,North,Premium,9,1210.998608913372,3,43,0
7164,Male,South,Premium,29,8255.8994637326,5,13,0
7165,Male,West,Basic,33,5035.96730870237,2,48,0
7166,Male,East,Standard,10,3528.927095487062,1,17,0
7167,Female,North,Premium,28,5099.146072059213,4,55,1
7168,Male,East,Standard,46,7570.37286333372,3,20,0
7169,Male,East,Premium,53,281.1243928705706,3,24,0
7170,Female,South,Premium,46,5512.842429678849,2,2,0
7171,Male,South,Basic,39,4843.592754511282,2,16,1
7172,Female,West,Premium,12,8941.394895999229,1,14,0
7173,Male,South,Standard,58,5604.119421999357,3,58,0
7174,Female,South,Standard,22,1459.4961411367667,2,13,0
7175,Male,West,Basic,54,3947.963831322889,1,34,0
7176,Female,West,Premium,6,6248.586783320597,2,35,0
7177,Female,West,Standard,45,554.7446898522702,2,14,0
7178,Male,West,Basic,40,8858.02606423637,4,21,1
7179,Male,East,Standard,23,771.0451730582477,2,48,0
7180,Male,East,Basic,53,402.8521656790979,0,12,1
7181,Female,West,Standard,58,119.9541835921804,5,15,0
7182,Female,West,Premium,34,6869.070467165262,2,16,0
7183,Female,North,Standard,42,4613.608863504415,1,58,0
7184,Male,North,Standard,38,1117.895172868098,2,16,0
7185,Male,North,Basic,16,8576.464374290053,1,5,0
7186,Female,South,Basic,10,2106.930713514824,0,36,0
7187,Male,East,Basic,47,3330.6091738135847,0,27,0
7188,Female,East,Standard,21,1859.442591097943,2,23,0
7189,Male,North,Basic,52,9274.887347453809,0,7,0
7190,Male,North,Premium,10,7604.861153403154,2,23,1
7191,Female,East,Basic,11,7267.138626778297,3,3,0
7192,Male,South,Basic,21,535.5606977206525,0,31,0
7193,Male,North,Premium,25,5274.746871969719,3,51,0
7194,Male,West,Basic,34,5796.9791237729305,5,2,0
7195,Male,North,Basic,54,3886.956316818557,3,37,0
7196,Male,East,Standard,31,3285.3868779467093,1,57,0
7197,Female,East,Standard,27,8534.234316165988,1,23,0
7198,Male,North,Basic,25,327.86425440986727,1,26,0
7199,Female,North,Premium,42,6291.012997942962,1,22,0
7200,Male,West,Basic,32,4003.044448181889,2,20,0
7201,Male,West,Basic,53,6692.911743318575,2,19,0
7202,Female,South,Basic,44,2059.383703370864,1,2,0
7203,Female,South,Standard,11,2462.7276108240094,0,18,0
7204,Male,West,Premium,54,5909.85268610033,2,39,0
7205,Male,South,Premium,47,9801.391608229433,2,35,0
7206,Female,South,Premium,26,9749.36747156454,1,0,1
7207,Female,North,Standard,36,2564.911739725789,2,20,0
7208,Female,West,Standard,37,1113.2752002245347,2,49,0
7209,Female,North,Basic,56,5944.398055506968,3,9,0
7210,Male,North,Standard,33,4257.82781992892,1,29,0
7211,Male,South,Basic,33,7640.69845841039,0,28,0
7212,Male,North,Standard,42,5327.0388802571415,4,2,0
7213,Male,East,Basic,36,5154.809379356847,1,43,0
7214,Male,South,Standard,13,6499.952695386109,1,11,0
7215,Female,East,Premium,14,1351.5426040049429,2,28,1
7216,Female,South,Basic,58,6803.901123699019,4,4,0
7217,Female,North,Standard,51,4936.34503648899,2,19,0
7218,Male,South,Standard,37,8219.455949780979,1,43,1
7219,Female,East,Basic,43,1473.1976536777022,1,12,0
7220,Male,South,Standard,58,3077.395786252399,1,2,0
7221,Male,East,Premium,40,9507.43910275369,1,17,0
7222,Male,West,Basic,1,5575.421504971211,2,57,0
7223,Female,North,Basic,5,9300.0798975645,3,7,0
7224,Male,East,Basic,30,6921.447520807601,1,38,1
7225,Male,West,Basic,53,9271.670512857743,0,56,0
7226,Female,North,Basic,18,3246.480215168752,0,14,0
7227,Male,West,Premium,45,996.2842078546564,2,16,0
7228,Female,East,Basic,37,8042.193472491179,3,32,0
7229,Male,North,Premium,56,8064.240649377132,1,15,1
7230,Female,West,Premium,58,6226.385266958912,1,45,1
7231,Male,East,Premium,39,5837.745011302139,2,41,0
7232,Male,West,Basic,12,9157.590889695211,2,51,0
7233,Female,North,Premium,34,1847.334823513156,0,35,1
7234,Male,North,Basic,45,6203.725916570594,3,55,1
7235,Female,North,Premium,14,592.7290471398858,0,3,0
7236,Male,East,Basic,38,1494.5628739005283,4,21,1
7237,Female,West,Standard,16,4428.996249588666,4,52,0
7238,Male,West,Standard,42,8229.952956945317,1,57,1
7239,Male,East,Premium,59,7358.013638425587,2,5,0
7240,Male,North,Standard,11,9743.237471355344,3,14,0
7241,Female,South,Premium,33,544.0016198520022,1,4,0
7242,Female,North,Premium,15,3875.386966379726,4,55,1
7243,Female,South,Premium,48,1672.028935594093,5,14,0
7244,Female,North,Standard,42,465.916712090067,4,28,0
7245,Female,East,Premium,10,2717.5358073153006,1,50,0
7246,Male,South,Standard,3,2520.2712574534416,1,19,0
7247,Male,East,Standard,11,4258.274412775699,1,18,0
7248,Male,South,Basic,11,1486.8039582158726,1,2,0
7249,Male,West,Standard,16,4936.819034338563,2,33,0
7250,Male,South,Basic,38,9208.973440410997,1,59,0
7251,Female,South,Premium,30,7507.070422823317,0,31,0
7252,Male,South,Premium,41,8437.555561983341,4,53,0
7253,Female,West,Basic,1,8066.813073883179,4,29,1
7254,Male,East,Premium,38,3957.300730762277,2,32,0
7255,Female,West,Basic,50,7118.714259348568,2,34,0
7256,Female,South,Basic,57,7567.136770287676,1,18,0
7257,Female,North,Premium,45,2135.916246422433,1,0,0
7258,Male,West,Basic,34,8616.597429535756,2,15,0
7259,Male,North,Basic,19,4631.699245370409,2,0,0
7260,Male,West,Basic,34,261.96142114290564,2,25,0
7261,Male,West,Premium,59,6469.502675277119,3,42,0
7262,Female,South,Premium,36,6799.9546099878535,3,26,0
7263,Female,East,Premium,4,5562.446737100649,4,57,0
7264,Female,East,Premium,10,2202.91147838685,0,53,1
7265,Female,South,Premium,17,4874.552470825046,2,45,0
7266,Male,West,Standard,56,4061.26175743052,0,24,0
7267,Female,East,Standard,16,9749.392131054865,2,18,1
7268,Male,East,Basic,21,8264.316504083787,3,8,0
7269,Female,East,Standard,28,7642.806090363426,3,46,1
7270,Female,South,Premium,8,1892.6296597016149,0,29,0
7271,Female,North,Premium,29,3377.296172470044,5,44,0
7272,Male,North,Premium,6,3859.14717213528,1,54,0
7273,Male,North,Basic,30,4977.012569774747,2,10,0
7274,Female,North,Basic,2,399.2226694481668,5,28,1
7275,Female,North,Basic,55,5970.791357939049,1,34,1
7276,Female,East,Basic,58,3642.7797853238526,1,16,1
7277,Male,East,Basic,47,5660.603739716558,1,36,1
7278,Male,West,Basic,31,188.8860041413987,2,57,0
7279,Male,East,Standard,25,3282.1880760754843,2,27,0
7280,Female,South,Premium,23,7709.79395452859,1,45,0
7281,Male,West,Standard,43,5060.707370017697,2,33,0
7282,Female,East,Basic,21,7909.984550621819,1,1,0
7283,Male,West,Premium,16,7019.707885922127,2,12,1
7284,Female,West,Premium,4,8563.713693994672,4,20,0
7285,Female,North,Premium,43,173.69152666651905,1,41,0
7286,Male,West,Standard,46,2687.1223692595,1,52,1
7287,Female,East,Premium,8,5533.137093350707,3,57,0
7288,Female,North,Basic,6,9416.078958856606,0,22,0
7289,Female,East,Basic,53,6829.922783312138,1,37,0
7290,Male,North,Standard,55,4620.2289841903,2,2,0
7291,Female,East,Standard,27,1388.3991720260624,2,11,1
7292,Male,North,Basic,51,4982.832012098777,1,18,0
7293,Male,North,Standard,57,4466.761027315056,1,4,0
7294,Female,South,Premium,36,7806.588419418149,4,33,0
7295,Male,East,Standard,36,4192.1515409158255,1,50,0
7296,Female,West,Premium,24,3256.496940849997,4,41,0
7297,Male,North,Premium,6,988.2248564413268,1,42,1
7298,Female,East,Premium,43,560.3605328611312,2,32,0
7299,Male,North,Premium,33,4447.430832471532,1,32,0
7300,Female,South,Premium,2,3533.9335970716284,0,8,0
7301,Female,South,Basic,41,5597.709278177305,3,27,0
7302,Female,South,Basic,16,7148.091527439174,1,2,0
7303,Female,South,Basic,38,496.0674543806495,3,29,0
7304,Male,West,Premium,55,5012.549386057873,1,20,0
7305,Male,West,Standard,59,8633.521752401599,3,18,0
7306,Female,North,Standard,9,4606.149202789251,0,45,0
7307,Male,East,Premium,51,5260.297888412666,3,31,0
7308,Female,South,Standard,5,4919.239223095093,1,46,0
7309,Female,South,Premium,53,3958.9498929857623,3,25,0
7310,Male,West,Standard,10,1190.1832868413871,3,2,0
7311,Male,West,Premium,30,1350.9265352570137,2,10,0
7312,Female,South,Standard,7,1872.983493203164,0,24,0
7313,Male,East,Standard,29,7946.389944886783,1,38,1
7314,Female,North,Basic,2,2825.7897755609606,4,9,1
7315,Male,North,Standard,20,9486.425439576566,5,58,0
7316,Male,North,Standard,59,8120.684648712627,2,59,0
7317,Male,North,Premium,4,6876.952615166944,3,44,1
7318,Male,East,Standard,28,7231.896931017827,2,0,0
7319,Male,East,Standard,8,571.5588659156765,3,58,1
7320,Female,East,Standard,58,5727.054733166798,1,46,0
7321,Male,West,Standard,35,9416.463408225123,4,49,0
7322,Male,South,Standard,2,487.1908155858384,2,6,0
7323,Female,East,Basic,41,2981.0635332840475,2,16,0
7324,Female,North,Standard,28,609.9637721259601,0,32,0
7325,Female,East,Premium,11,5740.441620875039,1,46,1
7326,Male,South,Premium,36,1250.3862089882375,2,29,0
7327,Male,West,Standard,9,4844.576546621552,1,30,0
7328,Female,North,Standard,38,7227.499424196693,1,26,1
7329,Female,West,Standard,1,1727.941495861129,1,37,0
7330,Female,East,Basic,27,7578.107927074881,0,30,0
7331,Female,North,Premium,3,696.0241733039971,4,47,0
7332,Male,North,Basic,39,1581.2823545442675,0,25,0
7333,Male,East,Basic,9,2873.0925955040125,3,17,0
7334,Male,East,Standard,40,7981.380767379664,2,43,0
7335,Male,South,Standard,28,8516.355202321669,1,8,1
7336,Male,East,Premium,21,2281.7601622257475,3,27,0
7337,Female,East,Standard,28,1048.2598727024117,1,22,0
7338,Male,East,Premium,45,8494.74244523779,2,6,0
7339,Female,North,Basic,24,6528.737631468859,2,47,0
7340,Female,South,Premium,18,1662.7688203469456,1,25,0
7341,Female,North,Premium,51,5621.3961729924495,0,20,0
7342,Male,East,Premium,56,8736.477185566797,3,52,1
7343,Female,South,Basic,9,788.1979263124538,2,47,0
7344,Male,East,Basic,26,928.840213117974,1,31,1
7345,Female,North,Standard,24,2808.716830559424,0,28,0
7346,Male,North,Standard,52,6557.397023426701,2,34,1
7347,Female,East,Premium,6,1862.2842437589256,3,55,1
7348,Male,South,Premium,59,8182.035322739927,3,26,0
7349,Female,North,Basic,53,7529.258750270105,2,46,0
7350,Female,East,Basic,12,5653.948050917007,2,57,0
7351,Female,West,Basic,36,1249.0702732663976,2,3,0
7352,Female,East,Premium,9,9883.376300290758,0,30,0
7353,Male,East,Premium,10,4951.332932671967,2,10,0
7354,Male,South,Basic,3,4575.524163886068,4,33,0
7355,Male,East,Premium,49,9956.133888706425,3,44,0
7356,Female,West,Basic,29,8652.295808366227,1,45,0
7357,Female,East,Standard,7,4618.040566911665,1,12,0
7358,Female,West,Basic,26,4246.149560769093,3,0,0
7359,Female,North,Premium,8,1049.5028874131626,2,19,0
7360,Female,East,Premium,43,9272.466289251888,7,33,0
7361,Female,South,Premium,13,8453.37099242006,6,30,0
7362,Male,East,Premium,35,3169.024679511118,5,41,0
7363,Male,West,Basic,19,7557.880746930895,1,53,0
7364,Male,West,Basic,46,7651.02132011185,2,26,1
7365,Male,South,Standard,22,2356.316100543488,2,26,0
7366,Male,West,Basic,16,6175.189152392964,3,25,0
7367,Male,East,Standard,15,2624.7851537808924,1,14,1
7368,Male,West,Basic,2,7919.871914165525,4,26,0
7369,Male,East,Basic,38,1622.716054580849,3,41,1
7370,Female,East,Premium,21,6722.169387004045,2,38,0
7371,Female,West,Standard,30,3327.515945352436,0,55,0
7372,Female,South,Premium,7,458.202369599158,1,0,1
7373,Female,North,Premium,31,1324.675977687842,6,26,0
7374,Female,South,Basic,41,6583.501468017581,2,8,0
7375,Female,North,Basic,41,2475.1516018976254,4,29,0
7376,Female,South,Standard,49,6347.250188588248,1,11,1
7377,Male,East,Standard,55,4206.739443412741,3,8,0
7378,Male,East,Basic,35,6957.863292374842,4,3,1
7379,Female,West,Standard,4,4980.191359636253,3,30,0
7380,Male,North,Basic,34,3154.616261895593,1,48,1
7381,Male,North,Basic,1,1543.6098805902582,2,39,0
7382,Male,West,Basic,10,3476.8726989706743,2,2,0
7383,Male,South,Standard,30,6385.451371474856,1,16,1
7384,Male,West,Premium,32,7430.68770145461,1,50,0
7385,Female,South,Standard,3,1687.3627809159066,1,33,0
7386,Male,West,Premium,10,6676.296847992359,0,41,0
7387,Female,North,Standard,9,1874.867145549972,3,31,0
7388,Female,North,Premium,17,2296.011500550836,0,38,0
7389,Female,South,Premium,47,5360.040678772149,4,43,0
7390,Male,North,Standard,3,2963.10278956314,3,53,0
7391,Female,North,Standard,27,6649.794868241216,4,40,0
7392,Female,North,Premium,53,9562.188579991229,2,42,1
7393,Female,North,Basic,35,1574.0327932402029,2,44,0
7394,Female,East,Premium,4,5748.057239863225,1,1,1
7395,Male,West,Premium,4,9240.661908464608,1,10,0
7396,Female,West,Basic,49,1847.6368688509624,1,7,0
7397,Female,East,Premium,32,3731.823943510096,4,34,0
7398,Female,North,Basic,38,1323.8066663988927,2,36,0
7399,Female,West,Basic,11,6456.173411308089,1,26,0
7400,Male,West,Standard,44,6724.514984177542,1,28,0
7401,Female,West,Premium,55,6675.404962412807,2,8,0
7402,Female,South,Premium,39,5467.057778797119,4,8,0
7403,Female,East,Basic,45,7487.982591197944,3,16,0
7404,Female,South,Premium,6,455.1852341617992,0,1,0
7405,Female,South,Basic,55,9579.383525708532,2,21,0
7406,Female,East,Premium,35,2298.7524585005995,0,16,0
7407,Male,West,Premium,53,1303.4634900482597,1,1,0
7408,Female,South,Basic,46,9417.246825125125,2,57,0
7409,Male,West,Basic,32,8321.325471979673,3,23,0
7410,Male,South,Premium,46,7672.217150987632,1,37,1
7411,Female,West,Premium,23,1136.982518495918,1,25,0
7412,Male,North,Basic,42,8094.539215394042,0,16,0
7413,Female,North,Standard,37,6129.332877796848,1,2,0
7414,Male,North,Standard,26,7345.895249017266,0,21,0
7415,Female,East,Premium,34,9782.895770202083,1,32,0
7416,Male,North,Premium,38,2024.9676534682023,1,54,0
7417,Male,South,Premium,55,5093.381412103448,4,5,0
7418,Female,West,Basic,11,7558.184269945238,2,53,0
7419,Male,West,Premium,50,4393.197872639813,1,41,0
7420,Male,West,Premium,58,641.0655208902639,2,39,0
7421,Male,West,Premium,56,1203.2450988676596,3,11,1
7422,Male,South,Standard,21,6060.7105282016655,2,16,0
7423,Male,West,Premium,43,2921.54104926849,2,32,0
7424,Female,South,Premium,24,1464.6224082956744,0,38,0
7425,Male,South,Basic,15,3464.930775493366,3,42,0
7426,Male,West,Standard,3,2089.7112272433765,2,47,1
7427,Female,West,Basic,2,337.00071909026667,3,48,0
7428,Female,West,Premium,7,1602.9584868149443,1,24,0
7429,Female,South,Premium,5,8842.471813084958,2,57,0
7430,Male,East,Premium,53,219.16909677688915,2,31,0
7431,Male,South,Premium,45,7761.118005581548,2,13,0
7432,Male,East,Premium,40,7559.264948128677,1,31,0
7433,Male,West,Basic,29,5685.953114753994,5,45,1
7434,Female,South,Premium,41,2163.632880512869,1,31,0
7435,Female,West,Premium,32,8792.786320572293,3,5,1
7436,Male,East,Standard,30,4803.248131060038,2,29,0
7437,Male,East,Standard,8,1814.7416675725808,2,33,1
7438,Male,South,Premium,32,4347.323665643339,3,11,0
7439,Male,South,Premium,42,2029.6805546681016,5,53,0
7440,Female,South,Premium,2,3822.477627186253,3,47,0
7441,Female,South,Premium,10,5017.208933000191,4,53,0
7442,Male,North,Premium,43,3663.0188080502944,1,49,0
7443,Female,North,Premium,55,6604.73831331974,4,37,0
7444,Male,West,Basic,43,9365.58626047554,2,45,0
7445,Male,East,Basic,37,3546.6785417049387,1,20,1
7446,Female,East,Basic,46,3621.821186981209,2,45,0
7447,Male,West,Standard,55,7409.194458962427,3,38,0
7448,Female,West,Premium,3,5352.850222058739,1,58,0
7449,Male,West,Standard,52,4345.510452245337,1,56,0
7450,Female,North,Standard,23,8156.701065719376,4,8,1
7451,Male,West,Standard,34,8921.257065194972,2,12,1
7452,Female,East,Basic,18,5946.807399867118,5,39,0
7453,Male,West,Premium,33,1932.5224002795103,6,50,0
7454,Male,South,Premium,33,4716.230301119581,2,12,0
7455,Female,East,Standard,17,5093.269555266528,2,36,0
7456,Male,East,Basic,6,4378.852835397509,0,45,1
7457,Female,East,Standard,13,2698.075600767305,2,18,0
7458,Female,North,Standard,21,4775.985896466159,3,6,1
7459,Male,North,Premium,31,4520.806905767127,0,32,1
7460,Male,East,Basic,58,2173.9858871241927,1,48,0
7461,Male,South,Premium,56,9043.963458127044,5,10,0
7462,Male,East,Standard,21,8864.875413389933,1,9,0
7463,Female,North,Premium,33,7620.202641660839,2,13,0
7464,Male,South,Standard,28,4069.3711183615856,2,10,1
7465,Male,East,Basic,56,3766.3848881321424,2,52,0
7466,Male,North,Premium,6,7193.007236220049,1,20,0
7467,Female,South,Premium,8,6120.380426530382,2,54,0
7468,Male,West,Premium,13,6045.923407072903,2,46,0
7469,Female,West,Premium,34,1328.704122199081,0,40,0
7470,Male,East,Premium,58,6221.009424924939,0,38,0
7471,Female,West,Basic,40,9028.443810121322,2,38,0
7472,Male,North,Basic,22,949.5830596372908,1,10,0
7473,Male,South,Premium,1,3457.795860800795,6,26,0
7474,Female,East,Standard,13,5139.241485326016,2,40,1
7475,Male,South,Standard,1,6891.493998831721,6,23,0
7476,Male,South,Premium,10,987.3858026068868,2,0,0
7477,Male,South,Premium,5,8740.781313559557,3,59,0
7478,Female,North,Basic,55,501.4016420406994,2,13,0
7479,Male,East,Basic,20,8591.1277013917,0,36,0
7480,Female,West,Premium,13,373.7523830660259,1,26,0
7481,Female,South,Premium,58,1619.8807128408216,4,49,0
7482,Female,South,Standard,37,8023.205888821367,1,57,0
7483,Male,South,Basic,10,8615.627928317406,2,9,1
7484,Female,North,Premium,3,9824.431709933631,1,31,0
7485,Female,West,Basic,34,1245.5768006023843,1,50,1
7486,Male,South,Premium,34,5311.866049297253,2,10,0
7487,Female,North,Premium,30,863.8426827429365,1,29,0
7488,Female,North,Premium,37,1648.4354970421111,1,49,1
7489,Male,South,Premium,4,1827.4891932729963,0,57,0
7490,Male,South,Standard,34,727.5436894449459,2,14,0
7491,Female,North,Premium,32,8940.500078690538,2,35,0
7492,Male,North,Standard,21,1350.9196283421625,1,0,0
7493,Male,South,Standard,58,6330.474345822005,1,21,0
7494,Male,North,Premium,41,6294.8959391751,2,9,0
7495,Female,North,Basic,24,2066.587533125501,2,57,0
7496,Female,South,Basic,9,9984.271486234233,3,29,0
7497,Male,South,Premium,41,3538.9409546392744,2,43,0
7498,Female,East,Premium,24,9060.434272537606,0,23,0
7499,Male,West,Premium,25,9488.018849312077,2,6,0
7500,Male,South,Basic,36,9494.989261566994,3,32,1
7501,Male,South,Basic,8,7553.092117257056,1,57,0
7502,Male,South,Premium,50,2612.669552588632,3,11,0
7503,Male,West,Basic,41,1294.4879829215542,1,36,0
7504,Female,East,Standard,29,5741.861273826796,2,13,0
7505,Female,North,Basic,25,3664.387397860404,5,16,1
7506,Female,West,Basic,59,8327.286217010322,1,8,1
7507,Female,South,Premium,35,7475.401520905841,2,46,0
7508,Male,South,Standard,38,2837.036132116775,0,41,1
7509,Male,East,Premium,28,268.45081352831505,3,23,0
7510,Female,East,Basic,55,2449.4260136140283,3,52,0
7511,Female,East,Standard,19,5714.444283998439,0,9,0
7512,Male,North,Premium,32,882.0749749046818,4,25,0
7513,Male,West,Basic,37,6616.898737194488,1,3,0
7514,Male,West,Standard,49,6749.793219245768,1,3,0
7515,Female,East,Premium,59,1776.9998313628023,1,26,1
7516,Male,North,Standard,51,6003.550517445765,1,14,1
7517,Male,West,Basic,28,6109.017136816214,3,14,0
7518,Female,South,Premium,56,4831.983648905135,1,56,0
7519,Female,South,Basic,35,9537.133494535854,1,11,0
7520,Female,South,Standard,8,1170.8154849551458,1,30,0
